Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
MPI,16,256,10,1.4137e-05,1.8361e-05,1.71139e-05,9.92964,8.7731e-05,9.2215e-05,8.98829e-05,1.34837,0.000101868,0.000110576,0.000106997,10.0208,0,CPU,false,mpirun,mpi
MPI,16,512,10,9.8142e-05,0.000111166,0.00010382,5.22772,0.000428894,0.000647884,0.000498525,14.0774,0.000527036,0.00075905,0.000602345,15.0168,0,CPU,false,mpirun,mpi
MPI,16,1024,10,0.000809621,0.000841784,0.000823734,1.25593,0.00384452,0.00400849,0.0039124,1.10806,0.00465415,0.00485027,0.00473613,1.67486,0,CPU,false,mpirun,mpi
MPI,16,2048,10,0.00619134,0.00635559,0.00625755,0.876045,0.0184558,0.0221752,0.0200114,5.31524,0.0246472,0.0285308,0.026269,5.38695,0,CPU,false,mpirun,mpi
MPI,16,4096,10,0.0469984,0.0508085,0.0477177,2.51392,0.092634,0.0944869,0.0932439,0.581567,0.139632,0.145295,0.140962,2.58032,0,CPU,false,mpirun,mpi
MPI,16,8192,10,0.395656,0.395991,0.395835,0.0290824,0.374353,0.385187,0.379574,0.729137,0.770009,0.781179,0.775409,0.729717,0,CPU,false,mpirun,mpi
MPI,32,64,10,7.68e-07,8.36e-07,7.869e-07,2.28212,3.1213e-05,4.108e-05,3.72056e-05,8.18222,3.1981e-05,4.1916e-05,3.79925e-05,8.49451,0,CPU,false,mpirun,mpi
MPI,32,128,10,2.363e-06,2.427e-06,2.3984e-06,0.839333,5.1579e-05,5.715e-05,5.38005e-05,3.55169,5.3942e-05,5.9577e-05,5.61989e-05,3.64952,0,CPU,false,mpirun,mpi
MPI,32,256,10,1.1076e-05,1.1237e-05,1.11409e-05,0.396681,9.7059e-05,0.000107577,9.9878e-05,2.9029,0.000108135,0.000118814,0.000111019,2.92988,0,CPU,false,mpirun,mpi
MPI,32,512,10,6.0302e-05,6.8169e-05,6.31713e-05,4.95845,0.000962658,0.00100902,0.000987135,1.65496,0.00102296,0.00107718,0.00105031,5.22734,0,CPU,false,mpirun,mpi
MPI,32,1024,10,0.000449465,0.00057837,0.000505516,8.00415,0.0023755,0.00256001,0.00248984,2.37785,0.00282496,0.00313838,0.00299536,8.34989,0,CPU,false,mpirun,mpi
MPI,32,2048,10,0.00450772,0.00464828,0.00455254,1.05852,0.00846505,0.0086022,0.00852748,0.465326,0.0129728,0.0132505,0.01308,1.15628,0,CPU,false,mpirun,mpi
MPI,32,4096,10,0.0275363,0.0293804,0.0279062,1.86917,0.0361332,0.0421329,0.0385398,4.17786,0.0636695,0.0715133,0.0664461,4.57693,0,CPU,false,mpirun,mpi
MPI,32,8192,10,0.19359,0.195691,0.194274,0.284125,0.161981,0.175428,0.169568,1.82295,0.355571,0.371119,0.363842,1.84496,0,CPU,false,mpirun,mpi
MPI,64,64,10,8.45e-07,1.507e-06,9.254e-07,20.9898,4.9865e-05,8.3908e-05,6.07376e-05,18.3338,5.071e-05,8.5415e-05,6.1663e-05,27.8694,0,CPU,false,mpirun,mpi
MPI,64,128,10,2.936e-06,3.038e-06,2.977e-06,0.981635,6.5099e-05,9.8321e-05,7.68805e-05,15.0608,6.8035e-05,0.000101359,7.98575e-05,15.0928,0,CPU,false,mpirun,mpi
MPI,64,256,10,1.274e-05,1.3228e-05,1.29743e-05,1.01601,0.000119778,0.000155924,0.000131361,8.33759,0.000132518,0.000169152,0.000144335,8.39927,0,CPU,false,mpirun,mpi
MPI,64,512,10,5.3026e-05,6.6668e-05,5.72846e-05,6.91419,0.00102167,0.00107572,0.00105341,1.59202,0.0010747,0.00114239,0.0011107,7.09511,0,CPU,false,mpirun,mpi
MPI,64,1024,10,0.000375874,0.000422336,0.00039212,3.66668,0.00441385,0.00461655,0.00451465,1.37657,0.00478972,0.00503889,0.00490677,3.91657,0,CPU,false,mpirun,mpi
MPI,64,2048,10,0.00433851,0.00440265,0.00436732,0.477962,0.020786,0.0262211,0.0227779,8.25604,0.0251246,0.0306238,0.0271453,8.26986,0,CPU,false,mpirun,mpi
MPI,64,4096,10,0.0266944,0.0273964,0.026949,0.810037,0.103603,0.10734,0.104713,1.05618,0.130297,0.134737,0.131662,1.33104,0,CPU,false,mpirun,mpi
MPI,64,8192,10,0.143938,0.152243,0.145668,1.57099,0.407784,0.420624,0.415061,0.83457,0.551721,0.572867,0.560729,1.77891,0,CPU,false,mpirun,mpi
