Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,0.000133361,0.000140151,0.000136536,1.69131,0.000141765,0.000196879,0.000155081,9.6248,0.000275126,0.00033703,0.000291617,9.77227,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000830777,0.0010964,0.000923261,8.33022,0.000476992,0.000835573,0.000622561,17.491,0.00130777,0.00193197,0.00154582,19.3734,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00684411,0.00762148,0.00710176,3.93132,0.00264826,0.00316825,0.0029288,5.36107,0.00949238,0.0107897,0.0100306,6.64804,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.0547047,0.0573341,0.0553983,1.38573,0.0132249,0.0147501,0.0141562,3.14171,0.0679296,0.0720842,0.0695545,3.43374,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.613976,0.630757,0.618102,0.742472,0.0419122,0.201661,0.0747366,84.0042,0.655889,0.832419,0.692839,84.0075,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,5.01512,8.1132,7.07375,18.8191,0.164482,3.2042,1.09071,121.35,5.1796,11.3174,8.16446,122.8,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.067e-06,2.883e-06,2.7227e-06,8.20033,5.8007e-05,8.174e-05,6.63729e-05,12.0066,6.0074e-05,8.4623e-05,6.90956e-05,14.5398,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,1.2336e-05,1.4884e-05,1.42965e-05,6.46406,8.1562e-05,9.1648e-05,8.70668e-05,3.14477,9.3898e-05,0.000106532,0.000101363,7.18844,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,6.871e-05,7.7927e-05,7.42289e-05,3.71177,0.00014338,0.000180655,0.000157897,7.00077,0.00021209,0.000258582,0.000232125,7.92389,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000470314,0.00048706,0.00047687,1.09851,0.000548903,0.00081498,0.00067733,13.1159,0.00101922,0.00130204,0.0011542,13.1618,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00433675,0.00504182,0.00474028,4.82007,0.00294885,0.0108466,0.00402161,56.7014,0.0072856,0.0158884,0.00876189,56.9059,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0303327,0.0318358,0.0307911,1.47746,0.0151088,0.175744,0.0321232,149.116,0.0454416,0.20758,0.0629143,149.124,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.25719,0.267477,0.263172,1.35547,0.0712334,0.231834,0.0951245,48.2802,0.328424,0.499311,0.358297,48.2993,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,4.25458,4.4376,4.36753,1.02497,0.229955,0.434709,0.354072,20.2901,4.48454,4.8723,4.7216,20.316,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,2.296e-06,3.036e-06,2.702e-06,7.9324,6.3672e-05,7.5433e-05,6.85923e-05,4.92032,6.5968e-05,7.8469e-05,7.12943e-05,9.33448,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,9.742e-06,1.7435e-05,1.09657e-05,19.7285,8.29e-05,0.000102444,9.15102e-05,5.125,9.2642e-05,0.000119879,0.000102476,20.3834,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,4.4943e-05,5.7129e-05,4.66671e-05,7.55582,0.000165076,0.000174527,0.000169379,1.84144,0.000210019,0.000231656,0.000216046,7.77698,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000294151,0.000311293,0.000301829,1.72711,0.000898715,0.00106066,0.000957086,5.84578,0.00119287,0.00137195,0.00125892,6.09558,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.00323099,0.00332147,0.00327006,0.714606,0.00499849,0.00533384,0.00513519,2.29248,0.00822948,0.00865531,0.00840525,2.40128,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0198867,0.0222504,0.0208111,3.41222,0.0245625,0.186415,0.0731463,100.887,0.0444492,0.208666,0.0939574,100.945,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.138376,0.148434,0.144325,2.02619,0.107945,0.4252,0.296183,31.6674,0.246321,0.573634,0.440507,31.7321,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,2.65786,2.67209,2.66399,0.185177,1.02707,1.3754,1.16175,9.04225,3.68493,4.0475,3.82574,9.04414,0,CPU,true,mpirun,ccl
