Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,128,10,6.517e-06,9.371e-06,8.658e-06,11.928,0.000106883,0.000124646,0.000114816,4.76824,0.0001134,0.000134017,0.000123474,12.8457,0,CPU,true,mpirun,ccl
oneCCL,16,256,10,2.296e-05,2.8003e-05,2.47264e-05,7.43444,0.000330579,0.000381106,0.000349999,3.92492,0.000353539,0.000409109,0.000374726,8.4069,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000125927,0.00014754,0.000133165,4.37101,0.00148038,0.00224661,0.00167528,12.6862,0.00160631,0.00239415,0.00180845,13.4181,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00115963,0.0012171,0.00119304,1.56684,0.00648609,0.00682834,0.0066555,1.39081,0.00764572,0.00804544,0.00784854,2.09508,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.00810145,0.00842571,0.008333,1.32583,0.0364973,0.0374066,0.0368846,0.999767,0.0445988,0.0458323,0.0452176,1.66053,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.0503739,0.0537199,0.0512393,1.89536,0.148748,0.159774,0.153447,2.62911,0.199122,0.213494,0.204686,3.24108,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,0.407901,0.417459,0.410364,0.715958,0.56433,0.597873,0.582707,1.72217,0.97223,1.01533,0.993071,1.86506,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,1.526e-06,2.299e-06,2.1792e-06,10.0262,6.9147e-05,0.000206236,8.61691e-05,46.5443,7.0673e-05,0.000208535,8.83483e-05,47.612,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,6.306e-06,9.569e-06,8.4747e-06,16.4516,0.000171951,0.000197614,0.000182658,4.69274,0.000178257,0.000207183,0.000191133,17.1078,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,2.0838e-05,2.2948e-05,2.17191e-05,3.22001,0.000571783,0.000598239,0.000588416,1.41057,0.000592621,0.000621187,0.000610135,3.51542,0,CPU,true,mpirun,ccl
