Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,2.588e-05,3.1624e-05,2.79112e-05,5.5839,0.000423235,0.000513362,0.000451526,7.67005,0.000449115,0.000544986,0.000479437,9.48734,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000122593,0.00014425,0.000133355,7.07155,0.00202469,0.00215081,0.00206716,1.61144,0.00214728,0.00229506,0.00220051,7.25283,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.000987315,0.00104149,0.00101212,1.88143,0.00818397,0.00840665,0.00827118,0.800483,0.00917129,0.00944814,0.0092833,2.04464,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.00758961,0.00777641,0.00767859,0.694192,0.0394174,0.0401479,0.0398467,0.525982,0.047007,0.0479243,0.0475253,0.870954,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.0494449,0.049859,0.0495915,0.248416,0.165288,0.168986,0.166984,0.642624,0.214732,0.218845,0.216575,0.688968,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,0.411114,0.420619,0.415235,0.557035,0.633356,0.64959,0.642596,0.790989,1.04447,1.07021,1.05783,0.967446,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.237e-06,2.331e-06,2.2866e-06,1.24116,0.000102425,0.000224687,0.000170715,26.3381,0.000104662,0.000227018,0.000173002,26.3673,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,5.763e-06,9.293e-06,7.9793e-06,18.5869,0.000180877,0.00032545,0.000247692,21.5709,0.00018664,0.000334743,0.000255671,28.4741,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,2.369e-05,2.6921e-05,2.52567e-05,4.59682,0.000474418,0.000588405,0.000520058,8.15335,0.000498108,0.000615326,0.000545315,9.35991,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,8.5634e-05,0.00010855,9.61564e-05,9.60875,0.00235426,0.00245807,0.00239449,1.35875,0.00243989,0.00256661,0.00249065,9.70435,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00074504,0.000804723,0.000778824,2.22434,0.0106169,0.0110701,0.0108141,1.33277,0.0113619,0.0118748,0.0115929,2.59306,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0049565,0.00573355,0.00522679,4.0451,0.0477123,0.0512614,0.0490862,2.32541,0.0526688,0.0569949,0.054313,4.66587,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.0334895,0.0370767,0.0341709,2.94277,0.197211,0.20533,0.199778,1.11205,0.2307,0.242407,0.233949,3.14587,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,0.226415,0.230128,0.227551,0.579063,0.771017,0.778384,0.774962,0.325847,0.997432,1.00851,1.00251,0.664447,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,1.77e-06,1.826e-06,1.7861e-06,0.927255,0.000114998,0.000336134,0.000236159,27.6498,0.000116768,0.00033796,0.000237945,27.6653,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,4.306e-06,4.734e-06,4.577e-06,2.39889,0.000216722,0.000366518,0.000295362,18.534,0.000221028,0.000371252,0.000299939,18.6887,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,2.3009e-05,2.5049e-05,2.38067e-05,2.96502,0.000583431,0.00073539,0.00067305,7.83122,0.00060644,0.000760439,0.000696856,8.37373,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000103011,0.000108742,0.000105245,1.58802,0.0028993,0.00308139,0.00299132,1.7529,0.00300231,0.00319014,0.00309657,2.36526,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.000744187,0.000814381,0.000776093,2.71893,0.0149033,0.0152752,0.0150919,0.752853,0.0156475,0.0160895,0.015868,2.82124,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.00368,0.00380405,0.00373382,1.14069,0.0680846,0.0691095,0.0685752,0.448993,0.0717646,0.0729135,0.0723091,1.22587,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.0262087,0.0281156,0.0273215,2.29905,0.275087,0.294799,0.288447,1.779,0.301296,0.322915,0.315769,2.90697,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,0.17579,0.179613,0.178303,0.648294,1.142,1.15282,1.14571,0.280469,1.31779,1.33244,1.32401,0.706363,0,CPU,true,mpirun,ccl
