Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,9.9792e-05,0.000105844,0.000102119,1.85275,0.000105167,0.000119612,0.000110568,4.00522,0.000204959,0.000225456,0.000212686,4.41299,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000828384,0.00097974,0.000875759,5.35424,0.000413544,0.000786718,0.000556125,18.0497,0.00124193,0.00176646,0.00143188,18.8271,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00706937,0.00789998,0.00759248,4.06803,0.00210218,0.00277601,0.0023634,7.09124,0.00917155,0.010676,0.00995588,8.17525,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.0552126,0.0587808,0.0560801,1.81089,0.00980375,0.0201195,0.0131934,19.0384,0.0650163,0.0789002,0.0692734,19.1243,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.562847,0.584068,0.570105,1.06899,0.0580018,0.0775853,0.0716846,7.25536,0.620849,0.661653,0.64179,7.33369,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,7.84353,8.30492,8.10086,2.10532,0.147275,0.470825,0.208468,47.1712,7.99081,8.77574,8.30933,47.2181,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.891e-06,2.934e-06,2.9104e-06,0.467896,4.1785e-05,5.9156e-05,4.92453e-05,11.7306,4.4676e-05,6.209e-05,5.21557e-05,11.74,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,1.4057e-05,1.5904e-05,1.47866e-05,2.87452,6.4061e-05,7.6156e-05,6.7463e-05,5.13218,7.8118e-05,9.206e-05,8.22496e-05,5.88236,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,6.4816e-05,6.7e-05,6.53976e-05,0.899813,0.000127999,0.000147503,0.000136731,3.79376,0.000192815,0.000214503,0.000202128,3.89901,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000428022,0.00047089,0.000447859,3.21661,0.000486952,0.000895633,0.000603981,20.082,0.000914974,0.00136652,0.00105184,20.338,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00419432,0.00462946,0.00432667,2.82071,0.00234334,0.00300441,0.00261396,8.16755,0.00653766,0.00763387,0.00694063,8.6409,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0302346,0.0343024,0.0316513,3.63932,0.0112786,0.0115559,0.0113849,0.85336,0.0415133,0.0458583,0.0430363,3.73803,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.263356,0.281536,0.268754,2.0321,0.0566094,0.212835,0.14127,50.3162,0.319965,0.49437,0.410024,50.3572,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,3.96723,4.12283,4.07732,1.05004,0.394673,0.730882,0.534995,19.2754,4.36191,4.85371,4.61231,19.304,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,2.448e-06,2.496e-06,2.4695e-06,0.644924,4.0458e-05,6.3561e-05,5.05042e-05,14.1874,4.2906e-05,6.6057e-05,5.29737e-05,14.2021,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,8.148e-06,1.1045e-05,1.06908e-05,7.93483,6.674e-05,9.2516e-05,7.72225e-05,11.8794,7.4888e-05,0.000103561,8.79133e-05,14.2858,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,4.5851e-05,4.9117e-05,4.74013e-05,2.37415,0.000132274,0.000351557,0.000162626,39.103,0.000178125,0.000400674,0.000210028,39.175,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000290968,0.000300169,0.000295318,0.836006,0.000611329,0.00106655,0.000751955,18.8567,0.000902297,0.00136672,0.00104727,18.8752,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.00306676,0.00330458,0.00318639,2.04346,0.00294207,0.00412109,0.00335375,10.6629,0.00600883,0.00742567,0.00654014,10.8569,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0193629,0.0208194,0.0200627,2.69186,0.0172601,0.0194998,0.0182668,2.89208,0.036623,0.0403192,0.0383295,3.95098,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.142014,0.148992,0.145245,1.35691,0.239719,0.257133,0.246475,2.05205,0.381733,0.406125,0.39172,2.46011,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,2.63083,2.66679,2.65034,0.389159,1.00214,1.3023,1.12243,9.81922,3.63296,3.96909,3.77277,9.82692,0,CPU,true,mpirun,ccl
