Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,9.9665e-05,0.000128082,0.000107915,7.64125,0.000363531,0.00039456,0.00037222,2.29031,0.000463196,0.000522642,0.000480135,7.9771,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000835814,0.000866435,0.000847602,1.36256,0.000944519,0.00107496,0.000980719,3.66994,0.00178033,0.00194139,0.00182832,3.91472,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00696243,0.00755911,0.00722968,3.06211,0.00373156,0.00643441,0.00457604,22.6528,0.010694,0.0139935,0.0118057,22.8589,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.0549934,0.0660586,0.05648,5.66887,0.0164001,0.0250864,0.0206775,9.46045,0.0713935,0.091145,0.0771575,11.0289,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.552399,0.568699,0.55588,0.901106,0.120942,0.134294,0.129759,3.14562,0.673342,0.702993,0.685639,3.27214,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,8.27895,8.42541,8.38523,0.540739,0.514679,0.692372,0.565841,8.97477,8.79363,9.11778,8.95107,8.99104,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.247e-06,3.139e-06,2.9051e-06,8.07697,0.000144546,0.000170638,0.000158962,5.09581,0.000146793,0.000173777,0.000161867,9.55012,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,1.1957e-05,1.767e-05,1.38607e-05,14.8052,0.000447556,0.000465316,0.000456656,1.19659,0.000459513,0.000482986,0.000470517,14.8535,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,6.7152e-05,7.3235e-05,7.10968e-05,2.36219,0.000542039,0.000669076,0.000573163,7.37102,0.000609191,0.000742311,0.00064426,7.74028,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000438819,0.000456639,0.000447156,1.32814,0.00113465,0.00124958,0.00115825,2.73488,0.00157347,0.00170622,0.0016054,3.04032,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00404716,0.00449101,0.00426828,2.45292,0.00409113,0.00437077,0.00419465,1.82939,0.00813829,0.00886178,0.00846293,3.05998,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0287802,0.0318137,0.0298693,3.40828,0.0189365,0.0277594,0.0202666,12.3795,0.0477167,0.0595732,0.0501358,12.8401,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.251338,0.264941,0.259296,1.31003,0.0882046,0.0962203,0.0940694,2.52434,0.339542,0.361161,0.353365,2.84403,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,2.85065,2.918,2.87591,0.771669,1.64423,1.81323,1.7439,2.55821,4.49488,4.73122,4.61981,2.67206,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,1.672e-06,3.39e-06,2.9453e-06,15.6039,0.000270824,0.0003227,0.000289721,5.30162,0.000272496,0.00032609,0.000292666,16.48,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,8.427e-06,1.692e-05,1.18748e-05,20.503,0.000757628,0.000879189,0.000805807,6.04567,0.000766055,0.000896109,0.000817681,21.3757,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,4.7617e-05,5.758e-05,5.33508e-05,4.9568,0.000950892,0.0103617,0.00197014,142.026,0.000998509,0.0104192,0.00202349,142.113,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000274302,0.000288773,0.000280039,1.43733,0.00160996,0.00174525,0.00166367,2.97656,0.00188426,0.00203402,0.0019437,3.30542,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.00267019,0.00286535,0.00281516,2.08767,0.00552221,0.00617688,0.00571369,3.19128,0.00819239,0.00904223,0.00852885,3.81348,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0193786,0.0214342,0.0201956,3.58631,0.0204827,0.0268232,0.0218161,7.82857,0.0398612,0.0482574,0.0420117,8.61093,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.135335,0.144737,0.140834,2.06519,0.106733,0.135464,0.117938,8.78106,0.242068,0.280201,0.258772,9.02065,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,2.62255,2.6312,2.62757,0.0986131,0.880196,0.892084,0.886085,0.407202,3.50274,3.52329,3.51366,0.418972,0,CPU,true,mpirun,ccl
