Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,9.9006e-05,0.000114817,0.000107489,4.4126,0.000298793,0.000403969,0.000335225,10.5378,0.000397799,0.000518786,0.000442714,11.4243,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000840516,0.00087712,0.000854954,1.65396,0.000877036,0.00114986,0.000963592,9.8,0.00171755,0.00202698,0.00181855,9.9386,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00709527,0.00758389,0.0073118,2.51308,0.00384578,0.00455587,0.00418044,5.16179,0.0109411,0.0121398,0.0114922,5.74105,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.0595971,0.0614632,0.060363,0.986543,0.0169328,0.0218841,0.0186118,6.8101,0.0765299,0.0833473,0.0789748,6.88119,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.601685,0.621895,0.609298,1.03662,0.0631754,0.0671756,0.0653642,1.84773,0.66486,0.689071,0.674662,2.11865,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,7.76268,8.10415,7.96558,1.67621,0.22648,0.53879,0.349485,32.6928,7.98916,8.64294,8.31506,32.7357,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.1e-06,2.903e-06,2.5335e-06,13.3805,0.000168206,0.000409099,0.000294463,26.1849,0.000170306,0.000412002,0.000296997,29.4056,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,1.1319e-05,1.6118e-05,1.26476e-05,14.3599,0.000210953,0.000486863,0.000323033,27.5609,0.000222272,0.000502981,0.00033568,31.0775,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,6.4878e-05,7.3721e-05,6.94763e-05,3.75294,0.000460167,0.000533948,0.000489645,4.15069,0.000525045,0.000607669,0.000559121,5.59578,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000489915,0.000511321,0.000502918,1.57161,0.00169701,0.00211111,0.00193107,7.20467,0.00218692,0.00262243,0.00243399,7.37409,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00418694,0.00489064,0.00448292,4.58076,0.00645191,0.165396,0.0383977,165.319,0.0106388,0.170287,0.0428807,165.382,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0306376,0.0395226,0.0324804,7.98094,0.0262021,0.346003,0.137734,90.3204,0.0568397,0.385525,0.170214,90.6723,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.262376,0.277495,0.268007,1.79449,0.114489,1.06582,0.55396,43.8019,0.376865,1.34332,0.821968,43.8387,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,3.05831,4.01756,3.4439,11.8826,1.44902,4.85082,2.90934,31.6958,4.50733,8.86838,6.35325,33.8499,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,2.754e-06,3.387e-06,3.0602e-06,6.14531,0.000320183,0.000357801,0.000336689,3.22304,0.000322937,0.000361188,0.000339749,6.93923,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,8.813e-06,1.3347e-05,1.18171e-05,11.2632,0.000484633,0.00109976,0.000773095,28.567,0.000493446,0.00111311,0.000784913,30.7073,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,4.5024e-05,5.886e-05,4.94107e-05,7.79902,0.000938903,0.00125226,0.00103236,10.9787,0.000983927,0.00131112,0.00108177,13.4669,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000326165,0.000393794,0.000360707,5.58611,0.00336963,0.162443,0.0353824,179.13,0.0036958,0.162837,0.0357431,179.217,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.00282149,0.00307364,0.00294784,3.17362,0.0145359,0.805977,0.36094,58.1561,0.0173574,0.809051,0.363888,58.2426,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0191261,0.0222286,0.0204953,5.49671,1.15987,2.27889,1.76379,17.9494,1.179,2.30112,1.78428,18.7722,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.139842,0.147478,0.143241,1.77751,6.08462,8.63917,7.62237,9.59007,6.22446,8.78665,7.76561,9.75341,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,2.5718,2.63266,2.61132,0.774528,28.1433,31.1671,30.1693,3.3423,30.7151,33.7998,32.7806,3.43087,0,CPU,true,mpirun,ccl
