Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,2.7091e-05,3.1466e-05,2.86052e-05,4.44238,0.000268837,0.000392391,0.000328775,12.3186,0.000295928,0.000423857,0.000357381,13.0952,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.00012777,0.000156195,0.000142694,5.88677,0.000832992,0.00103161,0.000903705,5.64999,0.000960762,0.0011878,0.0010464,8.15944,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00104029,0.00114113,0.00109681,3.34915,0.00353815,0.00437469,0.00381385,7.69158,0.00457844,0.00551582,0.00491066,8.38911,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.00803036,0.00844042,0.00811356,1.37383,0.0160286,0.0179275,0.0168511,3.25213,0.024059,0.0263679,0.0249646,3.5304,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.0523185,0.0538694,0.0528441,1.03117,0.0651272,0.0780164,0.067818,5.25126,0.117446,0.131886,0.120662,5.35155,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,0.409263,0.421315,0.412846,0.873504,0.256717,0.29011,0.268617,3.59771,0.66598,0.711425,0.681462,3.70223,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,1.662e-06,2.375e-06,2.1313e-06,12.9579,0.000151934,0.000417535,0.000284164,28.0183,0.000153596,0.00041991,0.000286295,30.8696,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,5.749e-06,9.93e-06,7.4628e-06,20.7678,0.000209628,0.000471654,0.00032948,21.5918,0.000215377,0.000481584,0.000336943,29.9584,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,2.73e-05,3.0404e-05,2.92591e-05,2.86002,0.000476805,0.000706189,0.000538895,11.6179,0.000504105,0.000736593,0.000568154,11.9647,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000112185,0.000150212,0.000128969,8.30782,0.00110837,0.00304379,0.0019959,24.2353,0.00122056,0.003194,0.00212487,25.6197,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.000996647,0.00110115,0.00103025,2.97294,0.00646868,0.165639,0.0382414,165.953,0.00746532,0.16674,0.0392716,165.98,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.00673167,0.00694997,0.00685986,0.810061,0.0264739,0.34277,0.0901997,116.279,0.0332056,0.34972,0.0970596,116.282,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.0345457,0.0405452,0.0377575,4.25059,0.10575,1.05998,0.360031,68.9607,0.140295,1.10053,0.397789,69.0916,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,0.232408,0.247576,0.238205,1.68449,1.04929,2.96078,1.64263,36.8966,1.2817,3.20836,1.88084,36.935,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,2.542e-06,2.898e-06,2.6929e-06,4.80485,0.00028021,0.000380318,0.000337111,8.37881,0.000282752,0.000383216,0.000339804,9.65873,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,6.472e-06,1.1246e-05,9.9791e-06,13.938,0.000510039,0.00142829,0.000823318,36.3802,0.000516511,0.00143953,0.000833297,38.9588,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,2.2339e-05,2.7835e-05,2.61512e-05,7.21322,0.000884469,0.00138573,0.0010241,14.0831,0.000906808,0.00141356,0.00105026,15.8229,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000138686,0.000178952,0.00015892,8.65355,0.00329512,0.162727,0.0669995,115.93,0.0034338,0.162906,0.0671584,116.252,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.000867615,0.00144079,0.00118659,16.8093,0.167934,0.643705,0.359534,47.3633,0.168801,0.645146,0.36072,50.2577,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0037837,0.00781048,0.00645581,23.0954,1.00726,1.7994,1.54123,13.9068,1.01104,1.80721,1.54769,26.9591,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.0347733,0.0450268,0.0398683,8.11843,6.7109,9.09567,7.50926,9.49141,6.74567,9.1407,7.54913,12.4898,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,0.185485,0.213973,0.198786,4.15399,28.9013,33.1981,30.9248,3.39646,29.0868,33.4121,31.1236,5.36578,0,CPU,true,mpirun,ccl
