Implementation,CPU_Count,Matrix_Size,Iterations,Matmul_t_min(s),Matmul_t_max(s),Matmul_t_avg(s),Matmul_stddev(%),Allreduce_t_min(s),Allreduce_t_max(s),Allreduce_t_avg(s),Allreduce_stddev(%),Total_t_min(s),Total_t_max(s),Total_t_avg(s),Total_stddev(%),GPU_Count,Accelerator,CCL,Launcher,Backend
oneCCL,16,256,10,0.000107486,0.000112653,0.000109755,1.76176,0.000136842,0.000210346,0.000154516,14.9938,0.000244328,0.000322999,0.000264271,15.0969,0,CPU,true,mpirun,ccl
oneCCL,16,512,10,0.000901327,0.00104421,0.000953202,4.53955,0.000402766,0.000676198,0.000486876,20.5705,0.00130409,0.00172041,0.00144008,21.0654,0,CPU,true,mpirun,ccl
oneCCL,16,1024,10,0.00699142,0.00801791,0.00729691,5.11251,0.00167823,0.00234592,0.00198378,11.1489,0.00866965,0.0103638,0.00928069,12.2652,0,CPU,true,mpirun,ccl
oneCCL,16,2048,10,0.0546152,0.0561199,0.0550838,0.964676,0.0159043,0.0175829,0.016827,2.83009,0.0705195,0.0737028,0.0719108,2.98999,0,CPU,true,mpirun,ccl
oneCCL,16,4096,10,0.557917,0.577705,0.56843,1.21687,0.0751196,0.0937576,0.0850522,7.6086,0.633036,0.671463,0.653483,7.70529,0,CPU,true,mpirun,ccl
oneCCL,16,8192,10,8.13444,8.55613,8.39633,1.41221,0.145571,0.305187,0.177719,35.3712,8.28001,8.86132,8.57405,35.3994,0,CPU,true,mpirun,ccl
oneCCL,32,64,10,2.197e-06,2.947e-06,2.8472e-06,7.63101,8.3163e-05,0.000106272,9.30499e-05,8.95201,8.536e-05,0.000109219,9.58971e-05,11.7631,0,CPU,true,mpirun,ccl
oneCCL,32,128,10,1.3087e-05,1.6085e-05,1.47948e-05,9.33151,0.000109275,0.000154679,0.000125408,11.2894,0.000122362,0.000170764,0.000140203,14.6468,0,CPU,true,mpirun,ccl
oneCCL,32,256,10,7.1006e-05,8.336e-05,7.63241e-05,4.92797,0.000181816,0.000209709,0.000190838,4.98731,0.000252822,0.000293069,0.000267162,7.01129,0,CPU,true,mpirun,ccl
oneCCL,32,512,10,0.000431862,0.000463649,0.000444175,2.23929,0.000423819,0.000687962,0.000491993,15.0672,0.000855681,0.00115161,0.000936169,15.2327,0,CPU,true,mpirun,ccl
oneCCL,32,1024,10,0.00414197,0.00450551,0.00420349,2.48956,0.0018577,0.00211963,0.00202786,3.86517,0.00599967,0.00662515,0.00623134,4.59755,0,CPU,true,mpirun,ccl
oneCCL,32,2048,10,0.0295226,0.0311317,0.0304157,1.80469,0.0112742,0.016671,0.0124237,11.6105,0.0407969,0.0478027,0.0428394,11.7499,0,CPU,true,mpirun,ccl
oneCCL,32,4096,10,0.25175,0.262699,0.259052,1.32159,0.0636781,0.226873,0.119127,57.7419,0.315428,0.489573,0.378179,57.757,0,CPU,true,mpirun,ccl
oneCCL,32,8192,10,4.09127,4.23312,4.18327,1.01844,0.39694,0.614422,0.458719,13.4103,4.48821,4.84754,4.64199,13.4489,0,CPU,true,mpirun,ccl
oneCCL,64,64,10,1.622e-06,2.196e-06,1.7124e-06,9.5263,0.000148153,0.000168215,0.000159737,3.56434,0.000149775,0.000170411,0.000161449,10.1713,0,CPU,true,mpirun,ccl
oneCCL,64,128,10,8.271e-06,1.3892e-05,1.01222e-05,22.3354,0.000178175,0.00019756,0.000185868,3.29313,0.000186446,0.000211452,0.00019599,22.5768,0,CPU,true,mpirun,ccl
oneCCL,64,256,10,4.8038e-05,5.9348e-05,5.49776e-05,8.13999,0.000270165,0.00030228,0.000288023,3.53279,0.000318203,0.000361628,0.000343,8.87356,0,CPU,true,mpirun,ccl
oneCCL,64,512,10,0.000274046,0.000285338,0.000279096,1.14152,0.00061791,0.000751341,0.000649569,5.86238,0.000891956,0.00103668,0.000928665,5.97248,0,CPU,true,mpirun,ccl
oneCCL,64,1024,10,0.00290952,0.0030013,0.00297098,0.981537,0.00304397,0.00318134,0.00309691,1.32626,0.00595349,0.00618265,0.00606789,1.64997,0,CPU,true,mpirun,ccl
oneCCL,64,2048,10,0.0192261,0.0212898,0.0201568,3.10107,0.0143959,0.173998,0.0307225,155.453,0.033622,0.195288,0.0508793,155.484,0,CPU,true,mpirun,ccl
oneCCL,64,4096,10,0.140211,0.147735,0.142913,1.77263,0.0787156,0.0953978,0.0856271,5.646,0.218926,0.243132,0.228541,5.91773,0,CPU,true,mpirun,ccl
oneCCL,64,8192,10,2.60355,2.65367,2.62756,0.53036,1.07689,1.25937,1.1698,6.56913,3.68043,3.91304,3.79736,6.59051,0,CPU,true,mpirun,ccl
